"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Alabama"	"01"	"35-44 years"	"35-44"	"2008"	"2008"	"Male"	"M"	1005	309813	324.4	10.2
	"Alabama"	"01"	"35-44 years"	"35-44"	"2009"	"2009"	"Female"	"F"	720	319030	225.7	8.4
	"Alabama"	"01"	"35-44 years"	"35-44"	"2009"	"2009"	"Male"	"M"	1026	307619	333.5	10.4
	"Alabama"	"01"	"35-44 years"	"35-44"	"2010"	"2010"	"Female"	"F"	680	315716	215.4	8.3
	"Alabama"	"01"	"35-44 years"	"35-44"	"2010"	"2010"	"Male"	"M"	945	303785	311.1	10.1
	"Alabama"	"01"	"35-44 years"	"35-44"	"2011"	"2011"	"Female"	"F"	647	310930	208.1	8.2
	"Alabama"	"01"	"35-44 years"	"35-44"	"2011"	"2011"	"Male"	"M"	932	297322	313.5	10.3
	"Alabama"	"01"	"35-44 years"	"35-44"	"2012"	"2012"	"Female"	"F"	697	310431	224.5	8.5
	"Alabama"	"01"	"35-44 years"	"35-44"	"2012"	"2012"	"Male"	"M"	994	296236	335.5	10.6
	"Alabama"	"01"	"35-44 years"	"35-44"	"2013"	"2013"	"Female"	"F"	659	310796	212.0	8.3
	"Alabama"	"01"	"35-44 years"	"35-44"	"2013"	"2013"	"Male"	"M"	962	296343	324.6	10.5
	"Alabama"	"01"	"35-44 years"	"35-44"	"2014"	"2014"	"Female"	"F"	687	310625	221.2	8.4
	"Alabama"	"01"	"35-44 years"	"35-44"	"2014"	"2014"	"Male"	"M"	1046	294965	354.6	11.0
	"Alabama"	"01"	"35-44 years"	"35-44"	"2015"	"2015"	"Female"	"F"	665	309233	215.0	8.3
	"Alabama"	"01"	"35-44 years"	"35-44"	"2015"	"2015"	"Male"	"M"	1015	293263	346.1	10.9
	"Alabama"	"01"	"35-44 years"	"35-44"	"2016"	"2016"	"Female"	"F"	714	305848	233.4	8.7
	"Alabama"	"01"	"35-44 years"	"35-44"	"2016"	"2016"	"Male"	"M"	1116	289865	385.0	11.5
	"Alabama"	"01"	"35-44 years"	"35-44"	"2017"	"2017"	"Female"	"F"	673	304686	220.9	8.5
	"Alabama"	"01"	"35-44 years"	"35-44"	"2017"	"2017"	"Male"	"M"	1093	287109	380.7	11.5
	"Alabama"	"01"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	700	305364	229.2	8.7
	"Alabama"	"01"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	1120	286938	390.3	11.7
	"Alabama"	"01"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	655	306726	213.5	8.3
	"Alabama"	"01"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	1139	286580	397.4	11.8
	"Alabama"	"01"	"35-44 years"	"35-44"	"2020 "	"2020"	"Female"	"F"	818	308698	265.0	9.3
	"Alabama"	"01"	"35-44 years"	"35-44"	"2020 "	"2020"	"Male"	"M"	1408	287664	489.5	13.0
	"Alabama"	"01"	"45-54 years"	"45-54"	"1999"	"1999"	"Female"	"F"	1161	301328	385.3	11.3
	"Alabama"	"01"	"45-54 years"	"45-54"	"1999"	"1999"	"Male"	"M"	1996	284323	702.0	15.7
	"Alabama"	"01"	"45-54 years"	"45-54"	"2000"	"2000"	"Female"	"F"	1205	308445	390.7	11.3
	"Alabama"	"01"	"45-54 years"	"45-54"	"2000"	"2000"	"Male"	"M"	2060	291764	706.1	15.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2001"	"2001"	"Female"	"F"	1283	320071	400.8	11.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2001"	"2001"	"Male"	"M"	2212	303384	729.1	15.5
	"Alabama"	"01"	"45-54 years"	"45-54"	"2002"	"2002"	"Female"	"F"	1313	323870	405.4	11.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2002"	"2002"	"Male"	"M"	2261	306036	738.8	15.5
	"Alabama"	"01"	"45-54 years"	"45-54"	"2003"	"2003"	"Female"	"F"	1401	328769	426.1	11.4
	"Alabama"	"01"	"45-54 years"	"45-54"	"2003"	"2003"	"Male"	"M"	2337	310588	752.4	15.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2004"	"2004"	"Female"	"F"	1438	334010	430.5	11.4
	"Alabama"	"01"	"45-54 years"	"45-54"	"2004"	"2004"	"Male"	"M"	2305	314363	733.2	15.3
	"Alabama"	"01"	"45-54 years"	"45-54"	"2005"	"2005"	"Female"	"F"	1549	339135	456.8	11.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2005"	"2005"	"Male"	"M"	2375	320096	742.0	15.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2006"	"2006"	"Female"	"F"	1498	345733	433.3	11.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2006"	"2006"	"Male"	"M"	2522	326177	773.2	15.4
	"Alabama"	"01"	"45-54 years"	"45-54"	"2007"	"2007"	"Female"	"F"	1505	350063	429.9	11.1
	"Alabama"	"01"	"45-54 years"	"45-54"	"2007"	"2007"	"Male"	"M"	2452	330732	741.4	15.0
	"Alabama"	"01"	"45-54 years"	"45-54"	"2008"	"2008"	"Female"	"F"	1592	353830	449.9	11.3
	"Alabama"	"01"	"45-54 years"	"45-54"	"2008"	"2008"	"Male"	"M"	2566	334324	767.5	15.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2009"	"2009"	"Female"	"F"	1597	355380	449.4	11.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2009"	"2009"	"Male"	"M"	2482	337354	735.7	14.8
	"Alabama"	"01"	"45-54 years"	"45-54"	"2010"	"2010"	"Female"	"F"	1593	356026	447.4	11.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2010"	"2010"	"Male"	"M"	2447	337828	724.3	14.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2011"	"2011"	"Female"	"F"	1608	352123	456.7	11.4
	"Alabama"	"01"	"45-54 years"	"45-54"	"2011"	"2011"	"Male"	"M"	2435	333025	731.2	14.8
	"Alabama"	"01"	"45-54 years"	"45-54"	"2012"	"2012"	"Female"	"F"	1603	346146	463.1	11.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2012"	"2012"	"Male"	"M"	2360	327318	721.0	14.8
	"Alabama"	"01"	"45-54 years"	"45-54"	"2013"	"2013"	"Female"	"F"	1583	341359	463.7	11.7
	"Alabama"	"01"	"45-54 years"	"45-54"	"2013"	"2013"	"Male"	"M"	2435	323076	753.7	15.3
	"Alabama"	"01"	"45-54 years"	"45-54"	"2014"	"2014"	"Female"	"F"	1611	337374	477.5	11.9
	"Alabama"	"01"	"45-54 years"	"45-54"	"2014"	"2014"	"Male"	"M"	2169	319211	679.5	14.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2015"	"2015"	"Female"	"F"	1576	333918	472.0	11.9
	"Alabama"	"01"	"45-54 years"	"45-54"	"2015"	"2015"	"Male"	"M"	2399	315524	760.3	15.5
	"Alabama"	"01"	"45-54 years"	"45-54"	"2016"	"2016"	"Female"	"F"	1626	330806	491.5	12.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2016"	"2016"	"Male"	"M"	2244	313212	716.4	15.1
	"Alabama"	"01"	"45-54 years"	"45-54"	"2017"	"2017"	"Female"	"F"	1449	327145	442.9	11.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2017"	"2017"	"Male"	"M"	2175	309487	702.8	15.1
	"Alabama"	"01"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	1456	323103	450.6	11.8
	"Alabama"	"01"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	2140	304355	703.1	15.2
	"Alabama"	"01"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	1353	317909	425.6	11.6
	"Alabama"	"01"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	2094	298707	701.0	15.3
	"Alabama"	"01"	"45-54 years"	"45-54"	"2020 "	"2020"	"Female"	"F"	1704	313969	542.7	13.1
	"Alabama"	"01"	"45-54 years"	"45-54"	"2020 "	"2020"	"Male"	"M"	2469	294205	839.2	16.9
	"Alabama"	"01"	"55-64 years"	"55-64"	"1999"	"1999"	"Female"	"F"	1936	216486	894.3	20.3
	"Alabama"	"01"	"55-64 years"	"55-64"	"1999"	"1999"	"Male"	"M"	3105	194056	1600.1	28.7
	"Alabama"	"01"	"55-64 years"	"55-64"	"2000"	"2000"	"Female"	"F"	1984	218838	906.6	20.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2000"	"2000"	"Male"	"M"	3126	196694	1589.3	28.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2001"	"2001"	"Female"	"F"	2083	223539	931.8	20.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2001"	"2001"	"Male"	"M"	3044	201485	1510.8	27.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2002"	"2002"	"Female"	"F"	2064	234530	880.1	19.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2002"	"2002"	"Male"	"M"	3233	212993	1517.9	26.7
	"Alabama"	"01"	"55-64 years"	"55-64"	"2003"	"2003"	"Female"	"F"	2239	243415	919.8	19.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2003"	"2003"	"Male"	"M"	3372	222255	1517.2	26.1
	"Alabama"	"01"	"55-64 years"	"55-64"	"2004"	"2004"	"Female"	"F"	2291	253296	904.5	18.9
	"Alabama"	"01"	"55-64 years"	"55-64"	"2004"	"2004"	"Male"	"M"	3478	232067	1498.7	25.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2005"	"2005"	"Female"	"F"	2366	263210	898.9	18.5
	"Alabama"	"01"	"55-64 years"	"55-64"	"2005"	"2005"	"Male"	"M"	3710	241277	1537.7	25.2
	"Alabama"	"01"	"55-64 years"	"55-64"	"2006"	"2006"	"Female"	"F"	2394	273519	875.3	17.9
	"Alabama"	"01"	"55-64 years"	"55-64"	"2006"	"2006"	"Male"	"M"	3692	250793	1472.1	24.2
	"Alabama"	"01"	"55-64 years"	"55-64"	"2007"	"2007"	"Female"	"F"	2424	282783	857.2	17.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2007"	"2007"	"Male"	"M"	3804	259292	1467.1	23.8
	"Alabama"	"01"	"55-64 years"	"55-64"	"2008"	"2008"	"Female"	"F"	2571	290035	886.4	17.5
	"Alabama"	"01"	"55-64 years"	"55-64"	"2008"	"2008"	"Male"	"M"	3937	266305	1478.4	23.6
	"Alabama"	"01"	"55-64 years"	"55-64"	"2009"	"2009"	"Female"	"F"	2570	298994	859.5	17.0
	"Alabama"	"01"	"55-64 years"	"55-64"	"2009"	"2009"	"Male"	"M"	4084	273893	1491.1	23.3
	"Alabama"	"01"	"55-64 years"	"55-64"	"2010"	"2010"	"Female"	"F"	2620	306797	854.0	16.7
	"Alabama"	"01"	"55-64 years"	"55-64"	"2010"	"2010"	"Male"	"M"	4133	281236	1469.6	22.9
	"Alabama"	"01"	"55-64 years"	"55-64"	"2011"	"2011"	"Female"	"F"	2738	318639	859.3	16.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2011"	"2011"	"Male"	"M"	4373	291585	1499.7	22.7
	"Alabama"	"01"	"55-64 years"	"55-64"	"2012"	"2012"	"Female"	"F"	2815	321543	875.5	16.5
	"Alabama"	"01"	"55-64 years"	"55-64"	"2012"	"2012"	"Male"	"M"	4384	293865	1491.8	22.5
	"Alabama"	"01"	"55-64 years"	"55-64"	"2013"	"2013"	"Female"	"F"	2902	325850	890.6	16.5
	"Alabama"	"01"	"55-64 years"	"55-64"	"2013"	"2013"	"Male"	"M"	4504	296949	1516.8	22.6
	"Alabama"	"01"	"55-64 years"	"55-64"	"2014"	"2014"	"Female"	"F"	3029	329505	919.3	16.7
	"Alabama"	"01"	"55-64 years"	"55-64"	"2014"	"2014"	"Male"	"M"	4543	299971	1514.5	22.5
	"Alabama"	"01"	"55-64 years"	"55-64"	"2015"	"2015"	"Female"	"F"	3058	334123	915.2	16.6
	"Alabama"	"01"	"55-64 years"	"55-64"	"2015"	"2015"	"Male"	"M"	4705	303874	1548.3	22.6
	"Alabama"	"01"	"55-64 years"	"55-64"	"2016"	"2016"	"Female"	"F"	3033	337993	897.4	16.3
	"Alabama"	"01"	"55-64 years"	"55-64"	"2016"	"2016"	"Male"	"M"	4746	307099	1545.4	22.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2017"	"2017"	"Female"	"F"	3133	341133	918.4	16.4
	"Alabama"	"01"	"55-64 years"	"55-64"	"2017"	"2017"	"Male"	"M"	4962	309412	1603.7	22.8
	"Alabama"	"01"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	3249	343624	945.5	16.6
	"Alabama"	"01"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	4847	311555	1555.7	22.3
	"Alabama"	"01"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	3156	344792	915.3	16.3
	"Alabama"	"01"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	4787	312875	1530.0	22.1
	"Alabama"	"01"	"55-64 years"	"55-64"	"2020 "	"2020"	"Female"	"F"	3833	344359	1113.1	18.0
	"Alabama"	"01"	"55-64 years"	"55-64"	"2020 "	"2020"	"Male"	"M"	5752	312922	1838.2	24.2
	"Alabama"	"01"	"65-74 years"	"65-74"	"1999"	"1999"	"Female"	"F"	3789	176811	2143.0	34.8
	"Alabama"	"01"	"65-74 years"	"65-74"	"1999"	"1999"	"Male"	"M"	5055	139117	3633.6	51.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2000"	"2000"	"Female"	"F"	3901	176733	2207.3	35.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2000"	"2000"	"Male"	"M"	5091	140015	3636.0	51.0
	"Alabama"	"01"	"65-74 years"	"65-74"	"2001"	"2001"	"Female"	"F"	3907	176613	2212.2	35.4
	"Alabama"	"01"	"65-74 years"	"65-74"	"2001"	"2001"	"Male"	"M"	4956	141649	3498.8	49.7
	"Alabama"	"01"	"65-74 years"	"65-74"	"2002"	"2002"	"Female"	"F"	3713	176149	2107.9	34.6
	"Alabama"	"01"	"65-74 years"	"65-74"	"2002"	"2002"	"Male"	"M"	4869	142310	3421.4	49.0
	"Alabama"	"01"	"65-74 years"	"65-74"	"2003"	"2003"	"Female"	"F"	3760	176800	2126.7	34.7
	"Alabama"	"01"	"65-74 years"	"65-74"	"2003"	"2003"	"Male"	"M"	4782	144167	3317.0	48.0
	"Alabama"	"01"	"65-74 years"	"65-74"	"2004"	"2004"	"Female"	"F"	3713	177876	2087.4	34.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2004"	"2004"	"Male"	"M"	4718	145835	3235.2	47.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2005"	"2005"	"Female"	"F"	3792	179922	2107.6	34.2
	"Alabama"	"01"	"65-74 years"	"65-74"	"2005"	"2005"	"Male"	"M"	4682	149105	3140.1	45.9
	"Alabama"	"01"	"65-74 years"	"65-74"	"2006"	"2006"	"Female"	"F"	3595	182941	1965.1	32.8
	"Alabama"	"01"	"65-74 years"	"65-74"	"2006"	"2006"	"Male"	"M"	4815	153107	3144.9	45.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2007"	"2007"	"Female"	"F"	3616	186312	1940.8	32.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2007"	"2007"	"Male"	"M"	4867	156299	3113.9	44.6
	"Alabama"	"01"	"65-74 years"	"65-74"	"2008"	"2008"	"Female"	"F"	3789	192543	1967.9	32.0
	"Alabama"	"01"	"65-74 years"	"65-74"	"2008"	"2008"	"Male"	"M"	4806	161691	2972.3	42.9
	"Alabama"	"01"	"65-74 years"	"65-74"	"2009"	"2009"	"Female"	"F"	3781	197699	1912.5	31.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2009"	"2009"	"Male"	"M"	4994	167056	2989.4	42.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2010"	"2010"	"Female"	"F"	3810	200465	1900.6	30.8
	"Alabama"	"01"	"65-74 years"	"65-74"	"2010"	"2010"	"Male"	"M"	5093	170036	2995.2	42.0
	"Alabama"	"01"	"65-74 years"	"65-74"	"2011"	"2011"	"Female"	"F"	3837	205469	1867.4	30.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2011"	"2011"	"Male"	"M"	5150	174711	2947.7	41.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2012"	"2012"	"Female"	"F"	4005	217054	1845.2	29.2
	"Alabama"	"01"	"65-74 years"	"65-74"	"2012"	"2012"	"Male"	"M"	5368	185517	2893.5	39.5
	"Alabama"	"01"	"65-74 years"	"65-74"	"2013"	"2013"	"Female"	"F"	4119	225166	1829.3	28.5
	"Alabama"	"01"	"65-74 years"	"65-74"	"2013"	"2013"	"Male"	"M"	5720	193538	2955.5	39.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2014"	"2014"	"Female"	"F"	4390	234270	1873.9	28.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2014"	"2014"	"Male"	"M"	5654	201158	2810.7	37.4
	"Alabama"	"01"	"65-74 years"	"65-74"	"2015"	"2015"	"Female"	"F"	4404	242241	1818.0	27.4
	"Alabama"	"01"	"65-74 years"	"65-74"	"2015"	"2015"	"Male"	"M"	5943	208032	2856.8	37.1
	"Alabama"	"01"	"65-74 years"	"65-74"	"2016"	"2016"	"Female"	"F"	4775	250233	1908.2	27.6
	"Alabama"	"01"	"65-74 years"	"65-74"	"2016"	"2016"	"Male"	"M"	6237	214436	2908.6	36.8
	"Alabama"	"01"	"65-74 years"	"65-74"	"2017"	"2017"	"Female"	"F"	4823	257320	1874.3	27.0
	"Alabama"	"01"	"65-74 years"	"65-74"	"2017"	"2017"	"Male"	"M"	6385	220012	2902.1	36.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	4970	263223	1888.1	26.8
	"Alabama"	"01"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	6611	224498	2944.8	36.2
	"Alabama"	"01"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	5071	270914	1871.8	26.3
	"Alabama"	"01"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	6846	230533	2969.6	35.9
	"Alabama"	"01"	"65-74 years"	"65-74"	"2020 "	"2020"	"Female"	"F"	6082	280345	2169.5	27.8
	"Alabama"	"01"	"65-74 years"	"65-74"	"2020 "	"2020"	"Male"	"M"	8241	237372	3471.8	38.2
	"Alabama"	"01"	"75-84 years"	"75-84"	"1999"	"1999"	"Female"	"F"	6559	121921	5379.7	66.4
	"Alabama"	"01"	"75-84 years"	"75-84"	"1999"	"1999"	"Male"	"M"	5913	72852	8116.5	105.6
	"Alabama"	"01"	"75-84 years"	"75-84"	"2000"	"2000"	"Female"	"F"	6538	122260	5347.6	66.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2000"	"2000"	"Male"	"M"	5983	73489	8141.4	105.3
	"Alabama"	"01"	"75-84 years"	"75-84"	"2001"	"2001"	"Female"	"F"	6593	123531	5337.1	65.7
	"Alabama"	"01"	"75-84 years"	"75-84"	"2001"	"2001"	"Male"	"M"	5807	75102	7732.2	101.5
	"Alabama"	"01"	"75-84 years"	"75-84"	"2002"	"2002"	"Female"	"F"	6784	124188	5462.7	66.3
	"Alabama"	"01"	"75-84 years"	"75-84"	"2002"	"2002"	"Male"	"M"	6070	76534	7931.1	101.8
	"Alabama"	"01"	"75-84 years"	"75-84"	"2003"	"2003"	"Female"	"F"	6839	125846	5434.4	65.7
	"Alabama"	"01"	"75-84 years"	"75-84"	"2003"	"2003"	"Male"	"M"	6153	77992	7889.3	100.6
	"Alabama"	"01"	"75-84 years"	"75-84"	"2004"	"2004"	"Female"	"F"	6702	125857	5325.1	65.0
	"Alabama"	"01"	"75-84 years"	"75-84"	"2004"	"2004"	"Male"	"M"	6094	78755	7737.9	99.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2005"	"2005"	"Female"	"F"	6774	125891	5380.8	65.4
	"Alabama"	"01"	"75-84 years"	"75-84"	"2005"	"2005"	"Male"	"M"	6090	79794	7632.2	97.8
	"Alabama"	"01"	"75-84 years"	"75-84"	"2006"	"2006"	"Female"	"F"	6704	126510	5299.2	64.7
	"Alabama"	"01"	"75-84 years"	"75-84"	"2006"	"2006"	"Male"	"M"	5796	81244	7134.1	93.7
	"Alabama"	"01"	"75-84 years"	"75-84"	"2007"	"2007"	"Female"	"F"	6419	126043	5092.7	63.6
	"Alabama"	"01"	"75-84 years"	"75-84"	"2007"	"2007"	"Male"	"M"	5758	82498	6979.6	92.0
	"Alabama"	"01"	"75-84 years"	"75-84"	"2008"	"2008"	"Female"	"F"	6500	126235	5149.1	63.9
	"Alabama"	"01"	"75-84 years"	"75-84"	"2008"	"2008"	"Male"	"M"	5802	83881	6916.9	90.8
	"Alabama"	"01"	"75-84 years"	"75-84"	"2009"	"2009"	"Female"	"F"	6260	125293	4996.3	63.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2009"	"2009"	"Male"	"M"	5847	84669	6905.7	90.3
	"Alabama"	"01"	"75-84 years"	"75-84"	"2010"	"2010"	"Female"	"F"	6347	125996	5037.5	63.2
	"Alabama"	"01"	"75-84 years"	"75-84"	"2010"	"2010"	"Male"	"M"	5948	85611	6947.7	90.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2011"	"2011"	"Female"	"F"	6204	126926	4887.9	62.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2011"	"2011"	"Male"	"M"	6068	87737	6916.1	88.8
	"Alabama"	"01"	"75-84 years"	"75-84"	"2012"	"2012"	"Female"	"F"	6251	127441	4905.0	62.0
	"Alabama"	"01"	"75-84 years"	"75-84"	"2012"	"2012"	"Male"	"M"	5946	89264	6661.1	86.4
	"Alabama"	"01"	"75-84 years"	"75-84"	"2013"	"2013"	"Female"	"F"	6200	128948	4808.1	61.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2013"	"2013"	"Male"	"M"	6161	91538	6730.5	85.7
	"Alabama"	"01"	"75-84 years"	"75-84"	"2014"	"2014"	"Female"	"F"	6152	131005	4696.0	59.9
	"Alabama"	"01"	"75-84 years"	"75-84"	"2014"	"2014"	"Male"	"M"	6138	93932	6534.5	83.4
	"Alabama"	"01"	"75-84 years"	"75-84"	"2015"	"2015"	"Female"	"F"	6341	132637	4780.7	60.0
	"Alabama"	"01"	"75-84 years"	"75-84"	"2015"	"2015"	"Male"	"M"	6364	95813	6642.1	83.3
	"Alabama"	"01"	"75-84 years"	"75-84"	"2016"	"2016"	"Female"	"F"	6337	134843	4699.5	59.0
	"Alabama"	"01"	"75-84 years"	"75-84"	"2016"	"2016"	"Male"	"M"	6201	98286	6309.1	80.1
	"Alabama"	"01"	"75-84 years"	"75-84"	"2017"	"2017"	"Female"	"F"	6530	137417	4752.0	58.8
	"Alabama"	"01"	"75-84 years"	"75-84"	"2017"	"2017"	"Male"	"M"	6508	100843	6453.6	80.0
	"Alabama"	"01"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	6748	143316	4708.5	57.3
	"Alabama"	"01"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	6821	105992	6435.4	77.9
	"Alabama"	"01"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	6665	147551	4517.1	55.3
	"Alabama"	"01"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	6793	109296	6215.2	75.4
	"Alabama"	"01"	"75-84 years"	"75-84"	"2020 "	"2020"	"Female"	"F"	8058	151147	5331.2	59.4
	"Alabama"	"01"	"75-84 years"	"75-84"	"2020 "	"2020"	"Male"	"M"	8270	112521	7349.7	80.8
	"Alabama"	"01"	"85+ years"	"85+"	"1999"	"1999"	"Female"	"F"	7489	48252	15520.6	179.3
	"Alabama"	"01"	"85+ years"	"85+"	"1999"	"1999"	"Male"	"M"	3360	17701	18982.0	327.5
	"Alabama"	"01"	"85+ years"	"85+"	"2000"	"2000"	"Female"	"F"	7640	49319	15491.0	177.2
	"Alabama"	"01"	"85+ years"	"85+"	"2000"	"2000"	"Male"	"M"	3304	17982	18373.9	319.7
	"Alabama"	"01"	"85+ years"	"85+"	"2001"	"2001"	"Female"	"F"	7737	48883	15827.6	179.9
	"Alabama"	"01"	"85+ years"	"85+"	"2001"	"2001"	"Male"	"M"	3465	18053	19193.5	326.1
	"Alabama"	"01"	"85+ years"	"85+"	"2002"	"2002"	"Female"	"F"	7958	48380	16448.9	184.4
	"Alabama"	"01"	"85+ years"	"85+"	"2002"	"2002"	"Male"	"M"	3570	18044	19785.0	331.1
	"Alabama"	"01"	"85+ years"	"85+"	"2003"	"2003"	"Female"	"F"	8134	47525	17115.2	189.8
	"Alabama"	"01"	"85+ years"	"85+"	"2003"	"2003"	"Male"	"M"	3485	18042	19316.0	327.2
	"Alabama"	"01"	"85+ years"	"85+"	"2004"	"2004"	"Female"	"F"	7687	47191	16289.1	185.8
	"Alabama"	"01"	"85+ years"	"85+"	"2004"	"2004"	"Male"	"M"	3406	18312	18599.8	318.7
	"Alabama"	"01"	"85+ years"	"85+"	"2005"	"2005"	"Female"	"F"	7925	48224	16433.7	184.6
	"Alabama"	"01"	"85+ years"	"85+"	"2005"	"2005"	"Male"	"M"	3580	19166	18678.9	312.2
	"Alabama"	"01"	"85+ years"	"85+"	"2006"	"2006"	"Female"	"F"	7805	49256	15845.8	179.4
	"Alabama"	"01"	"85+ years"	"85+"	"2006"	"2006"	"Male"	"M"	3588	20022	17920.3	299.2
	"Alabama"	"01"	"85+ years"	"85+"	"2007"	"2007"	"Female"	"F"	7674	50174	15294.8	174.6
	"Alabama"	"01"	"85+ years"	"85+"	"2007"	"2007"	"Male"	"M"	3772	20744	18183.6	296.1
	"Alabama"	"01"	"85+ years"	"85+"	"2008"	"2008"	"Female"	"F"	8087	51183	15800.2	175.7
	"Alabama"	"01"	"85+ years"	"85+"	"2008"	"2008"	"Male"	"M"	3857	21411	18014.1	290.1
	"Alabama"	"01"	"85+ years"	"85+"	"2009"	"2009"	"Female"	"F"	7815	52158	14983.3	169.5
	"Alabama"	"01"	"85+ years"	"85+"	"2009"	"2009"	"Male"	"M"	3984	22166	17973.5	284.8
	"Alabama"	"01"	"85+ years"	"85+"	"2010"	"2010"	"Female"	"F"	8079	52825	15293.9	170.2
	"Alabama"	"01"	"85+ years"	"85+"	"2010"	"2010"	"Male"	"M"	3966	22859	17349.8	275.5
	"Alabama"	"01"	"85+ years"	"85+"	"2011"	"2011"	"Female"	"F"	8209	53998	15202.4	167.8
	"Alabama"	"01"	"85+ years"	"85+"	"2011"	"2011"	"Male"	"M"	4084	23745	17199.4	269.1
	"Alabama"	"01"	"85+ years"	"85+"	"2012"	"2012"	"Female"	"F"	8328	55261	15070.3	165.1
	"Alabama"	"01"	"85+ years"	"85+"	"2012"	"2012"	"Male"	"M"	4201	24843	16910.2	260.9
	"Alabama"	"01"	"85+ years"	"85+"	"2013"	"2013"	"Female"	"F"	8148	56120	14518.9	160.8
	"Alabama"	"01"	"85+ years"	"85+"	"2013"	"2013"	"Male"	"M"	4437	25856	17160.4	257.6
	"Alabama"	"01"	"85+ years"	"85+"	"2014"	"2014"	"Female"	"F"	8087	56867	14220.9	158.1
	"Alabama"	"01"	"85+ years"	"85+"	"2014"	"2014"	"Male"	"M"	4390	26700	16441.9	248.2
	"Alabama"	"01"	"85+ years"	"85+"	"2015"	"2015"	"Female"	"F"	8388	57861	14496.8	158.3
